datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
22/06/2016,1466550000,20.5,13.9,17,20.5,13.9,17,15,88.07,0.93,,4.17,,0,0,,11.8,194.4,1018.8,22.3,14.3,,,0,04:42:57,1466566977,21:23:34,1466627014,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
23/06/2016,1466636400,20.9,16.9,18.5,20.9,16.9,18.5,17.7,94.98,26.23,,16.67,,0,0,,8.3,183.2,1016,22.9,6.6,,,0,04:43:15,1466653395,21:23:39,1466713419,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
24/06/2016,1466722800,19.6,11.7,15.8,19.6,11.7,15.8,12.1,79.55,1.48,,12.5,,0,0,20.8,15.3,247.5,1017.5,12.1,17.7,,,0,04:43:36,1466739816,21:23:42,1466799822,0.59,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
25/06/2016,1466809200,17.9,10.3,14.4,17.9,10.3,14.4,10.8,79.91,1.18,,8.33,,0,0,,12.5,274.7,1016.8,16.1,19.1,,,0,04:44:01,1466826241,21:23:41,1466886221,0.63,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
26/06/2016,1466895600,18.8,11.3,14.6,18.8,11.3,14.6,11,80.44,1.81,,8.33,,0,0,,15,275.7,1017.5,19.6,16.1,,,0,04:44:27,1466912667,21:23:37,1466972617,0.68,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
27/06/2016,1466982000,20,13.7,16.3,20,13.7,16.3,11.5,75.52,1.3,,8.33,,0,0,,11.4,288.1,1017.3,21.8,16.3,,,0,04:44:57,1466999097,21:23:30,1467059010,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
28/06/2016,1467068400,19.4,9,14,19.4,9,14,9.3,75.42,1.8,,4.17,,0,0,,14.3,228.7,1014.3,15.4,15.6,,,0,04:45:30,1467085530,21:23:20,1467145400,0.8,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
29/06/2016,1467154800,15.3,9.9,13.5,15.3,8.5,13.4,11.5,87.82,4.42,,12.5,,0,0,30.7,16.7,235.3,1008.2,19.8,15.2,,,0,04:46:05,1467171965,21:23:06,1467231786,0.85,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
30/06/2016,1467241200,19.1,12.8,15.8,19.1,12.8,15.8,12.3,80.55,2.11,,16.67,,0,0,,13.3,233.3,1008.6,22.4,17.5,,,0,04:46:43,1467258403,21:22:50,1467318170,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
01/07/2016,1467327600,17.7,11.9,15.4,17.7,11.9,15.4,11.1,76.15,1.42,,12.5,,0,0,30,15.4,245.9,1008.1,20,19,,,0,04:47:24,1467344844,21:22:30,1467404550,0.95,Rain,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
02/07/2016,1467414000,18.5,9.2,13.8,18.5,6.7,13.4,8.2,70.42,1.29,,8.33,,0,0,32.2,18,257.8,1012.8,8.1,20.2,,,0,04:48:08,1467431288,21:22:08,1467490928,0.98,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
03/07/2016,1467500400,19.7,9.3,15,19.7,8.2,14.9,9.7,72.34,0.2,,4.17,,0,0,,9.7,229.6,1018,7.8,20,,,0,04:48:53,1467517733,21:21:42,1467577302,1,Rain,Clear conditions throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
04/07/2016,1467586800,19.4,9.5,15.5,19.4,9.5,15.5,11.7,79.86,0,,0,,0,0,,12.5,230.3,1018.4,14.2,18.5,,,0,04:49:42,1467604182,21:21:13,1467663673,0,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
05/07/2016,1467673200,19.3,13.8,16.3,19.3,13.8,16.3,10.6,70.71,0.2,,4.17,,0,0,19.7,14,292.3,1017.3,19,20.4,,,0,04:50:33,1467690633,21:20:41,1467750041,0.01,Rain,Clear conditions throughout the day with morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
06/07/2016,1467759600,20.4,9.3,15.4,20.4,9,15.4,8.2,63.92,0,,0,,0,0,,7.8,276.8,1022.5,11.1,24.9,,,0,04:51:26,1467777086,21:20:06,1467836406,0.03,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03781099999', '03672099999', '03772099999', '03770099999']",obs,
07/07/2016,1467846000,22.3,13.4,17.6,22.3,13.4,17.6,11.9,70.17,0,,0,,0,0,,10.4,239.9,1019.4,21.1,21.6,,,0,04:52:21,1467863541,21:19:28,1467922768,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
08/07/2016,1467932400,21.6,13.7,17.6,21.6,13.7,17.6,13,75.55,0,,0,,0,0,29,16.3,253.6,1015.8,16.2,18.7,,,0,04:53:19,1467949999,21:18:47,1468009127,0.09,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
09/07/2016,1468018800,21.7,14.2,18,21.7,14.2,18,13.7,76.35,0,,0,,0,0,25.3,15.5,225.3,1016.9,20.6,17.3,,,0,04:54:19,1468036459,21:18:03,1468095483,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
10/07/2016,1468105200,21.7,15.8,18,21.7,15.8,18,14.4,80.52,0.65,,8.33,,0,0,31.1,18.2,221.4,1008.4,21.5,16.4,,,0,04:55:21,1468122921,21:17:16,1468181836,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
11/07/2016,1468191600,20.2,14.7,17.1,20.2,14.7,17.1,12.5,75.08,1.67,,12.5,,0,0,30,17.1,239.7,1007.1,20.6,19.7,,,0,04:56:25,1468209385,21:16:27,1468268187,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
12/07/2016,1468278000,15.8,11.5,13.8,15.8,11.5,13.8,11.5,86.25,14.13,,12.5,,0,0,,10,275,1012,16.3,18.3,,,0,04:57:31,1468295851,21:15:34,1468354534,0.27,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
13/07/2016,1468364400,17.8,11,14,17.8,11,14,9.5,75.67,4.81,,16.67,,0,0,,11.9,311.6,1017.8,17.8,19.6,,,0,04:58:38,1468382318,21:14:39,1468440879,0.32,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
14/07/2016,1468450800,19.7,10,15,19.7,8.6,14.9,8.9,68.74,0.2,,4.17,,0,0,,11,313.4,1023.7,12,25.6,,,0,04:59:48,1468468788,21:13:41,1468527221,0.36,Rain,Clear conditions throughout the day with morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
15/07/2016,1468537200,18,9.6,14.8,18,9.4,14.8,11.3,80.32,0.2,,4.17,,0,0,,12.8,264.7,1026.1,17.4,19.3,,,0,05:00:59,1468555259,21:12:40,1468613560,0.4,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
16/07/2016,1468623600,24.6,16.2,20.1,24.6,16.2,20.1,16,78.61,0,,0,,0,0,,13.4,267.1,1024.3,19.6,24.6,,,0,05:02:12,1468641732,21:11:37,1468699897,0.44,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
17/07/2016,1468710000,25.6,17.4,21,25.6,17.4,21,16.4,76.42,0.2,,4.17,,0,0,20.8,15,273.8,1022.2,14.5,22,,,0,05:03:27,1468728207,21:10:31,1468786231,0.47,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
18/07/2016,1468796400,28.2,14.1,21.5,27.2,14.1,21.3,12.3,62.27,0,,0,,0,0,,5.8,243,1021.5,1.8,18.8,,,0,05:04:43,1468814683,21:09:22,1468872562,0.49,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
19/07/2016,1468882800,31.1,15.2,23.9,31.1,15.2,24,16,64.72,0,,0,,0,0,19.7,12.1,131.2,1017.3,0.4,20.3,,,0,05:06:01,1468901161,21:08:12,1468958892,0.5,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
20/07/2016,1468969200,29.4,18.1,23.2,29.3,18.1,23.3,16,65.22,0,,0,,0,0,30,15.7,209.5,1009.5,10.3,18.1,,,0,05:07:20,1468987640,21:06:58,1469045218,0.5,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
21/07/2016,1469055600,23.4,13.7,18.7,23.4,13.7,18.7,12.5,69.05,13,,4.17,,0,0,,8.9,283.9,1015.8,15.2,19.7,,,0,05:08:40,1469074120,21:05:42,1469131542,0.52,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
22/07/2016,1469142000,22.4,16.2,19.4,22.4,16.2,19.4,15,76.73,1.33,,12.5,,0,0,,5.7,158.4,1018.5,18.1,14.5,,,0,05:10:02,1469160602,21:04:24,1469217864,0.54,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
23/07/2016,1469228400,27.1,13.3,20.8,27.1,13.3,20.8,13.9,67.49,0,,0,,0,0,,11.7,228.6,1019.7,5.8,17.7,,,0,05:11:25,1469247085,21:03:04,1469304184,0.57,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
24/07/2016,1469314800,23,13.3,18.7,23,13.3,18.7,14.1,75.8,0,,0,,0,0,,12.8,239.8,1018.6,16.9,20.1,,,0,05:12:48,1469333568,21:01:41,1469390501,0.62,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
25/07/2016,1469401200,22,12.9,18.1,22,12.9,18.1,11.6,68.15,0.48,,8.33,,0,0,,12.5,270.3,1019,15.8,19.2,,,0,05:14:13,1469420053,21:00:16,1469476816,0.67,Rain,Clear conditions throughout the day with rain clearing later.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
26/07/2016,1469487600,20.4,11.8,17.3,20.4,11.8,17.3,11.7,70.74,0,,0,,0,0,,9.5,262.5,1020.7,15.5,21.6,,,0,05:15:39,1469506539,20:58:49,1469563129,0.73,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
27/07/2016,1469574000,23.2,16,18.9,23.2,16,18.9,14.7,77.68,1.29,,8.33,,0,0,19.7,10.7,244.3,1015.3,22.2,17.5,,,0,05:17:06,1469593026,20:57:20,1469649440,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
28/07/2016,1469660400,20,13.5,17.2,20,13.5,17.2,12.1,72.78,0.39,,4.17,,0,0,,12,245,1014,19.4,21.9,,,0,05:18:34,1469679514,20:55:48,1469735748,0.84,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
29/07/2016,1469746800,21.1,15,17.7,21.1,15,17.7,14.6,82.4,0.62,,8.33,,0,0,,12.7,255.3,1010.8,24.8,19.9,,,0,05:20:03,1469766003,20:54:15,1469822055,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
30/07/2016,1469833200,21.1,15.1,17.5,21.1,15.1,17.5,11.5,70.45,0.41,,4.17,,0,0,,7.4,317.8,1013.5,19.4,21.7,,,0,05:21:32,1469852492,20:52:40,1469908360,0.94,Rain,Clear conditions throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
31/07/2016,1469919600,20,11.5,16.6,20,11.5,16.6,9.5,64.13,0,,0,,0,0,,10,297.2,1016.9,15,25.6,,,0,05:23:02,1469938982,20:51:03,1469994663,0.97,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
01/08/2016,1470006000,18,11.1,14.6,18,11.1,14.6,10.5,77.51,0.38,,4.17,,0,0,,11.4,246.5,1018.5,17.8,19.5,,,0,05:24:33,1470025473,20:49:24,1470080964,0.99,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
